source POD, destination POD, #cores, #slots,
163,140,1,9,
163,136,1,9,
163,120,1,9,
163,111,1,9,
162,31,1,9,
161,174,1,9,
161,32,1,9,
160,192,1,9,
160,178,1,9,
159,181,1,9,
159,127,1,9,
159,117,1,9,
159,107,1,9,
159,85,1,9,
159,79,1,9,
159,30,1,9,
154,134,1,9,
154,83,1,9,
154,68,1,9,
154,53,1,9,
154,37,1,9,
154,3,1,9,
153,184,1,9,
153,179,1,9,
153,109,1,9,
153,94,1,9,
153,59,1,9,
153,47,1,9,
153,45,1,9,
153,29,1,9,
152,167,1,9,
151,80,1,9,
150,159,1,9,
150,128,1,9,
150,126,1,9,
150,111,1,9,
150,103,1,9,
150,97,1,9,
150,76,1,9,
150,32,1,9,
150,25,1,9,
150,16,1,9,
149,31,1,9,
147,2,1,9,
145,167,1,9,
143,179,1,9,
143,113,1,9,
143,35,1,9,
142,31,1,9,
141,192,1,9,
141,165,1,9,
141,118,1,9,
141,58,1,9,
141,54,1,9,
141,49,1,9,
141,46,1,9,
141,39,1,9,
137,167,1,9,
137,135,1,9,
137,73,1,9,
135,176,1,9,
135,166,1,9,
135,121,1,9,
135,69,1,9,
135,57,1,9,
135,39,1,9,
135,38,1,9,
135,25,1,9,
135,5,1,9,
135,0,1,9,
134,153,1,9,
133,31,1,9,
132,42,1,9,
132,22,1,9,
129,166,1,9,
129,159,1,9,
129,101,1,9,
129,99,1,9,
129,94,1,9,
129,89,1,9,
129,70,1,9,
129,52,1,9,
128,161,1,9,
127,159,1,9,
127,17,1,9,
126,42,1,9,
125,118,1,9,
125,113,1,9,
124,105,1,9,
124,53,1,9,
124,0,1,9,
120,22,1,9,
118,174,1,9,
117,161,1,9,
117,101,1,9,
117,82,1,9,
117,78,1,9,
117,69,1,9,
117,61,1,9,
117,47,1,9,
117,45,1,9,
116,2,1,9,
115,196,1,9,
115,153,1,9,
114,22,1,9,
113,189,1,9,
113,182,1,9,
113,178,1,9,
113,156,1,9,
113,144,1,9,
113,143,1,9,
113,8,1,9,
113,4,1,9,
108,151,1,9,
108,17,1,9,
107,174,1,9,
100,73,1,9,
100,48,1,9,
100,34,1,9,
100,15,1,9,
100,14,1,9,
100,12,1,9,
100,7,1,9,
100,2,1,9,
99,111,1,9,
99,107,1,9,
99,97,1,9,
99,68,1,9,
99,64,1,9,
99,48,1,9,
99,10,1,9,
97,153,1,9,
97,100,1,9,
97,84,1,9,
97,67,1,9,
97,54,1,9,
97,16,1,9,
97,15,1,9,
97,5,1,9,
96,102,1,9,
95,154,1,9,
91,165,1,9,
91,164,1,9,
91,138,1,9,
91,84,1,9,
91,82,1,9,
91,51,1,9,
91,50,1,9,
91,49,1,9,
91,39,1,9,
91,25,1,9,
89,17,1,9,
88,151,1,9,
88,2,1,9,
87,102,1,9,
85,155,1,9,
85,138,1,9,
85,130,1,9,
85,121,1,9,
85,115,1,9,
85,110,1,9,
85,100,1,9,
85,81,1,9,
85,78,1,9,
85,74,1,9,
85,60,1,9,
84,31,1,9,
83,126,1,9,
83,96,1,9,
83,89,1,9,
83,84,1,9,
83,69,1,9,
83,46,1,9,
83,43,1,9,
83,26,1,9,
83,21,1,9,
83,17,1,9,
82,102,1,9,
80,194,1,9,
80,190,1,9,
80,166,1,9,
79,161,1,9,
78,31,1,9,
77,99,1,9,
77,91,1,9,
76,153,1,9,
76,67,1,9,
76,51,1,9,
76,42,1,9,
75,83,1,9,
75,22,1,9,
73,135,1,9,
73,96,1,9,
73,78,1,9,
73,54,1,9,
73,51,1,9,
72,174,1,9,
72,76,1,9,
67,161,1,9,
67,53,1,9,
66,76,1,9,
65,196,1,9,
65,174,1,9,
64,42,1,9,
62,124,1,9,
62,99,1,9,
62,54,1,9,
58,42,1,9,
54,148,1,9,
54,145,1,9,
54,123,1,9,
53,190,1,9,
53,107,1,9,
53,76,1,9,
53,62,1,9,
52,184,1,9,
52,174,1,9,
52,129,1,9,
52,81,1,9,
52,0,1,9,
49,31,1,9,
45,129,1,9,
42,181,1,9,
42,151,1,9,
42,132,1,9,
42,129,1,9,
42,109,1,9,
42,104,1,9,
42,101,1,9,
41,2,1,9,
39,81,1,9,
39,22,1,9,
38,81,1,9,
36,174,1,9,
32,137,1,9,
28,124,1,9,
24,181,1,9,
24,100,1,9,
23,102,1,9,
22,191,1,9,
22,172,1,9,
21,74,1,9,
21,61,1,9,
21,41,1,9,
21,33,1,9,
21,28,1,9,
21,23,1,9,
21,6,1,9,
21,4,1,9,
19,189,1,9,
19,154,1,9,
19,138,1,9,
19,127,1,9,
18,16,1,9,
16,27,1,9,
15,78,1,9,
15,67,1,9,
13,10,1,9,
11,179,1,9,
11,102,1,9,
9,16,1,9,
7,190,1,9,
7,116,1,9,
6,181,1,9,
6,128,1,9,
4,102,1,9,
4,60,1,9,
4,24,1,9,
4,13,1,9,
3,154,1,9,
0,10,1,9,
19,63,1,5,
181,34,1,2,
179,77,1,2,
179,72,1,2,
179,64,1,2,
179,57,1,2,
179,22,1,2,
179,7,1,2,
177,179,1,2,
177,46,1,2,
177,22,1,2,
175,177,1,2,
170,195,1,2,
167,15,1,2,
163,189,1,2,
163,126,1,2,
163,89,1,2,
163,49,1,2,
163,14,1,2,
161,179,1,2,
160,62,1,2,
160,47,1,2,
160,38,1,2,
160,28,1,2,
160,13,1,2,
160,10,1,2,
159,124,1,2,
159,119,1,2,
159,118,1,2,
159,104,1,2,
159,102,1,2,
153,173,1,2,
153,126,1,2,
153,119,1,2,
153,116,1,2,
153,110,1,2,
146,42,1,2,
141,167,1,2,
137,177,1,2,
135,196,1,2,
132,179,1,2,
128,196,1,2,
127,196,1,2,
125,195,1,2,
125,42,1,2,
120,177,1,2,
117,73,1,2,
117,71,1,2,
117,70,1,2,
117,12,1,2,
117,2,1,2,
113,195,1,2,
113,179,1,2,
113,167,1,2,
108,117,1,2,
99,117,1,2,
91,160,1,2,
91,121,1,2,
91,114,1,2,
91,81,1,2,
91,76,1,2,
91,60,1,2,
89,167,1,2,
85,181,1,2,
85,135,1,2,
85,133,1,2,
85,114,1,2,
85,99,1,2,
85,72,1,2,
83,100,1,2,
83,95,1,2,
83,54,1,2,
83,48,1,2,
81,177,1,2,
80,69,1,2,
80,35,1,2,
80,29,1,2,
80,23,1,2,
80,14,1,2,
80,2,1,2,
79,195,1,2,
75,19,1,2,
72,196,1,2,
69,80,1,2,
69,19,1,2,
67,177,1,2,
67,117,1,2,
66,117,1,2,
55,196,1,2,
54,150,1,2,
54,11,1,2,
53,86,1,2,
53,75,1,2,
53,65,1,2,
53,48,1,2,
53,21,1,2,
49,42,1,2,
43,129,1,2,
42,192,1,2,
42,182,1,2,
42,179,1,2,
41,20,1,2,
37,181,1,2,
35,179,1,2,
32,54,1,2,
31,96,1,2,
31,69,1,2,
31,54,1,2,
31,37,1,2,
26,7,1,2,
23,129,1,2,
22,150,1,2,
20,77,1,2,
20,63,1,2,
18,167,1,2,
18,150,1,2,
17,54,1,2,
17,45,1,2,
17,41,1,2,
17,23,1,2,
17,18,1,2,
9,196,1,2,
9,188,1,2,
8,129,1,2,
7,185,1,2,
7,170,1,2,
7,144,1,2,
7,138,1,2,
7,107,1,2,
7,92,1,2,
7,74,1,2,
7,72,1,2,
7,29,1,2,
3,17,1,2,
1,85,1,17,
1,79,1,17,
1,58,1,17,
1,35,1,17,
195,56,1,9,
195,51,1,9,
195,34,1,9,
195,28,1,9,
190,20,1,9,
180,112,1,9,
180,110,1,9,
180,109,1,9,
180,98,1,9,
180,91,1,9,
180,88,1,9,
180,81,1,9,
180,80,1,9,
180,67,1,9,
180,64,1,9,
180,47,1,9,
180,40,1,9,
179,20,1,9,
177,13,1,9,
177,7,1,9,
176,20,1,9,
174,186,1,9,
174,1,1,9,
172,199,1,9,
168,1,1,9,
164,20,1,9,
163,98,1,9,
163,50,1,9,
163,18,1,9,
161,186,1,9,
160,198,1,9,
160,177,1,9,
160,159,1,9,
160,155,1,9,
160,137,1,9,
160,94,1,9,
160,65,1,9,
160,52,1,9,
160,26,1,9,
160,11,1,9,
160,4,1,9,
159,168,1,9,
158,198,1,9,
154,195,1,9,
154,168,1,9,
153,198,1,9,
150,9,1,9,
149,177,1,9,
146,198,1,9,
145,198,1,9,
141,163,1,9,
141,106,1,9,
141,36,1,9,
141,35,1,9,
141,29,1,9,
141,3,1,9,
137,198,1,9,
137,141,1,9,
136,198,1,9,
136,195,1,9,
135,199,1,9,
135,177,1,9,
135,160,1,9,
133,167,1,9,
132,195,1,9,
131,198,1,9,
127,177,1,9,
126,163,1,9,
125,104,1,9,
125,98,1,9,
125,96,1,9,
125,92,1,9,
125,77,1,9,
125,76,1,9,
125,67,1,9,
125,66,1,9,
125,64,1,9,
125,45,1,9,
125,20,1,9,
125,9,1,9,
123,106,1,9,
119,35,1,9,
117,8,1,9,
117,1,1,9,
115,163,1,9,
113,150,1,9,
113,141,1,9,
113,3,1,9,
113,2,1,9,
106,178,1,9,
106,165,1,9,
106,161,1,9,
106,151,1,9,
106,138,1,9,
106,121,1,9,
106,50,1,9,
106,41,1,9,
106,38,1,9,
106,28,1,9,
105,168,1,9,
102,168,1,9,
100,168,1,9,
96,199,1,9,
96,117,1,9,
93,159,1,9,
91,177,1,9,
91,167,1,9,
91,150,1,9,
91,97,1,9,
91,1,1,9,
90,163,1,9,
85,150,1,9,
85,113,1,9,
85,58,1,9,
85,48,1,9,
85,47,1,9,
85,43,1,9,
85,24,1,9,
84,186,1,9,
84,177,1,9,
83,167,1,9,
80,151,1,9,
80,132,1,9,
80,93,1,9,
80,55,1,9,
80,50,1,9,
80,39,1,9,
80,26,1,9,
80,11,1,9,
78,199,1,9,
78,150,1,9,
78,17,1,9,
77,80,1,9,
75,97,1,9,
74,117,1,9,
73,91,1,9,
73,41,1,9,
73,37,1,9,
73,28,1,9,
73,27,1,9,
73,12,1,9,
72,195,1,9,
72,159,1,9,
72,141,1,9,
70,195,1,9,
69,150,1,9,
68,177,1,9,
68,35,1,9,
67,150,1,9,
67,91,1,9,
64,198,1,9,
64,195,1,9,
63,196,1,9,
63,80,1,9,
62,85,1,9,
62,35,1,9,
61,17,1,9,
60,113,1,9,
57,163,1,9,
57,159,1,9,
57,150,1,9,
54,141,1,9,
54,135,1,9,
54,91,1,9,
54,89,1,9,
54,66,1,9,
54,25,1,9,
54,6,1,9,
53,198,1,9,
53,83,1,9,
53,32,1,9,
53,15,1,9,
51,199,1,9,
49,198,1,9,
47,177,1,9,
47,168,1,9,
47,163,1,9,
46,35,1,9,
42,163,1,9,
42,117,1,9,
42,48,1,9,
42,47,1,9,
42,34,1,9,
42,15,1,9,
41,117,1,9,
41,91,1,9,
41,17,1,9,
40,196,1,9,
39,196,1,9,
37,199,1,9,
37,195,1,9,
37,150,1,9,
35,193,1,9,
35,186,1,9,
35,146,1,9,
35,135,1,9,
34,91,1,9,
33,117,1,9,
33,20,1,9,
31,195,1,9,
31,191,1,9,
31,121,1,9,
31,30,1,9,
31,22,1,9,
31,17,1,9,
30,80,1,9,
26,53,1,9,
24,113,1,9,
22,198,1,9,
22,62,1,9,
22,58,1,9,
22,54,1,9,
22,24,1,9,
22,19,1,9,
22,2,1,9,
21,85,1,9,
20,174,1,9,
20,164,1,9,
20,156,1,9,
20,155,1,9,
20,154,1,9,
20,116,1,9,
19,117,1,9,
19,116,1,9,
19,102,1,9,
19,52,1,9,
19,50,1,9,
19,46,1,9,
19,32,1,9,
18,53,1,9,
17,191,1,9,
17,176,1,9,
17,174,1,9,
17,120,1,9,
17,114,1,9,
17,100,1,9,
17,81,1,9,
17,70,1,9,
16,113,1,9,
15,54,1,9,
15,21,1,9,
14,196,1,9,
14,167,1,9,
14,150,1,9,
14,73,1,9,
13,100,1,9,
12,100,1,9,
11,53,1,9,
10,97,1,9,
10,53,1,9,
9,100,1,9,
4,163,1,9,
2,156,1,9,
2,134,1,9,
2,79,1,9,
2,41,1,9,
2,16,1,9,
0,167,1,9,
44,163,1,5,
42,51,1,5,
42,21,1,5,
37,42,1,5,
32,163,1,5,
19,31,1,5,
13,42,1,5,
9,42,1,5,
4,91,1,5,
4,19,1,5,
3,42,1,5,
159,72,1,2,
159,39,1,2,
159,21,1,2,
159,16,1,2,
153,60,1,2,
153,48,1,2,
153,11,1,2,
152,153,1,2,
143,159,1,2,
137,159,1,2,
131,159,1,2,
125,163,1,2,
117,159,1,2,
106,163,1,2,
99,153,1,2,
92,153,1,2,
91,14,1,2,
91,3,1,2,
85,91,1,2,
85,34,1,2,
85,33,1,2,
85,29,1,2,
85,20,1,2,
85,9,1,2,
85,2,1,2,
84,163,1,2,
83,163,1,2,
83,39,1,2,
83,0,1,2,
82,83,1,2,
81,153,1,2,
81,85,1,2,
76,91,1,2,
65,177,1,2,
54,163,1,2,
42,176,1,2,
42,174,1,2,
42,158,1,2,
42,139,1,2,
42,134,1,2,
42,82,1,2,
42,80,1,2,
42,50,1,2,
42,41,1,2,
40,177,1,2,
39,160,1,2,
37,80,1,2,
36,85,1,2,
35,85,1,2,
31,83,1,2,
24,153,1,2,
23,177,1,2,
20,117,1,2,
20,53,1,2,
19,193,1,2,
19,160,1,2,
19,156,1,2,
19,144,1,2,
19,118,1,2,
19,111,1,2,
19,97,1,2,
19,87,1,2,
19,14,1,2,
18,19,1,2,
14,159,1,2,
14,80,1,2,
14,53,1,2,
13,160,1,2,
9,80,1,2,
4,83,1,2,
2,42,1,2,
1,83,1,2,
1,17,1,2,
180,6,1,9,
180,1,1,9,
174,180,1,9,
170,180,1,9,
149,180,1,9,
133,160,1,9,
120,160,1,9,
113,160,1,9,
112,125,1,9,
106,26,1,9,
106,2,1,9,
97,160,1,9,
96,180,1,9,
85,106,1,9,
85,1,1,9,
84,160,1,9,
63,180,1,9,
53,180,1,9,
40,160,1,9,
40,1,1,9,
37,160,1,9,
36,106,1,9,
35,122,1,9,
35,63,1,9,
35,59,1,9,
35,30,1,9,
35,26,1,9,
35,23,1,9,
35,13,1,9,
35,8,1,9,
35,5,1,9,
34,160,1,9,
33,35,1,9,
32,35,1,9,
31,35,1,9,
26,80,1,9,
24,195,1,9,
21,198,1,9,
20,110,1,9,
20,108,1,9,
20,56,1,9,
20,22,1,9,
18,80,1,9,
17,180,1,9,
17,28,1,9,
17,26,1,9,
17,12,1,9,
17,9,1,9,
15,198,1,9,
14,180,1,9,
1,196,1,9,
1,173,1,9,
1,172,1,9,
1,151,1,9,
1,135,1,9,
1,126,1,9,
1,123,1,9,
1,111,1,9,
1,82,1,9,
24,163,1,5,
18,163,1,5,
5,35,1,9,
1,63,1,9,
1,62,1,9,
1,22,1,9,
1,7,1,9,
199,170,1,41,
199,161,1,41,
199,145,1,41,
199,135,1,41,
199,117,1,41,
199,113,1,41,
199,104,1,41,
199,51,1,41,
199,31,1,41,
199,26,1,41,
199,25,1,41,
199,23,1,41,
199,16,1,41,
198,190,1,41,
198,168,1,41,
198,160,1,41,
198,150,1,41,
198,137,1,41,
198,115,1,41,
198,114,1,41,
198,113,1,41,
198,104,1,41,
198,70,1,41,
198,47,1,41,
198,30,1,41,
198,16,1,41,
197,28,1,41,
197,11,1,41,
196,170,1,41,
196,168,1,41,
196,167,1,41,
196,158,1,41,
196,138,1,41,
196,133,1,41,
196,110,1,41,
196,105,1,41,
196,79,1,41,
195,153,1,41,
195,151,1,41,
195,137,1,41,
195,132,1,41,
195,125,1,41,
195,123,1,41,
195,104,1,41,
195,103,1,41,
195,88,1,41,
195,63,1,41,
195,48,1,41,
195,6,1,41,
195,2,1,41,
195,1,1,41,
194,182,1,41,
193,154,1,41,
193,153,1,41,
192,156,1,41,
192,151,1,41,
192,34,1,41,
192,10,1,41,
191,182,1,41,
191,137,1,41,
191,132,1,41,
191,120,1,41,
191,49,1,41,
191,21,1,41,
191,5,1,41,
191,2,1,41,
190,142,1,41,
190,106,1,41,
190,84,1,41,
190,79,1,41,
190,61,1,41,
190,59,1,41,
190,53,1,41,
190,22,1,41,
190,5,1,41,
189,184,1,41,
189,121,1,41,
189,108,1,41,
189,92,1,41,
189,38,1,41,
189,19,1,41,
189,5,1,41,
188,193,1,41,
188,190,1,41,
188,178,1,41,
188,177,1,41,
188,171,1,41,
188,116,1,41,
188,55,1,41,
188,4,1,41,
186,196,1,41,
186,189,1,41,
186,165,1,41,
186,155,1,41,
186,145,1,41,
186,125,1,41,
186,112,1,41,
186,107,1,41,
186,99,1,41,
186,86,1,41,
186,65,1,41,
186,33,1,41,
186,30,1,41,
185,165,1,41,
185,151,1,41,
185,138,1,41,
185,134,1,41,
185,123,1,41,
185,89,1,41,
185,14,1,41,
185,3,1,41,
184,134,1,41,
184,130,1,41,
184,85,1,41,
184,81,1,41,
184,2,1,41,
183,67,1,41,
183,54,1,41,
183,31,1,41,
183,1,1,41,
182,159,1,41,
182,115,1,41,
182,110,1,41,
182,17,1,41,
181,186,1,41,
181,180,1,41,
181,176,1,41,
181,132,1,41,
181,108,1,41,
181,85,1,41,
181,78,1,41,
181,52,1,41,
181,13,1,41,
180,191,1,41,
180,165,1,41,
180,135,1,41,
180,132,1,41,
180,127,1,41,
180,77,1,41,
180,56,1,41,
180,25,1,41,
180,24,1,41,
180,14,1,41,
180,9,1,41,
179,182,1,41,
179,144,1,41,
179,140,1,41,
179,100,1,41,
179,82,1,41,
179,62,1,41,
179,56,1,41,
179,43,1,41,
179,27,1,41,
179,9,1,41,
178,160,1,41,
178,159,1,41,
178,28,1,41,
178,25,1,41,
177,152,1,41,
177,81,1,41,
177,76,1,41,
177,64,1,41,
177,38,1,41,
177,34,1,41,
177,26,1,41,
177,20,1,41,
177,6,1,41,
177,2,1,41,
176,160,1,41,
176,143,1,41,
176,132,1,41,
176,111,1,41,
176,9,1,41,
175,199,1,41,
175,170,1,41,
175,161,1,41,
175,119,1,41,
175,113,1,41,
175,91,1,41,
175,64,1,41,
175,48,1,41,
175,37,1,41,
175,4,1,41,
174,196,1,41,
174,194,1,41,
174,193,1,41,
174,156,1,41,
174,149,1,41,
174,98,1,41,
174,76,1,41,
174,52,1,41,
174,47,1,41,
174,43,1,41,
174,4,1,41,
173,29,1,41,
172,170,1,41,
172,146,1,41,
172,135,1,41,
172,110,1,41,
172,48,1,41,
172,41,1,41,
171,106,1,41,
171,81,1,41,
171,58,1,41,
171,42,1,41,
171,19,1,41,
170,159,1,41,
170,126,1,41,
170,125,1,41,
170,109,1,41,
170,101,1,41,
170,94,1,41,
170,78,1,41,
170,77,1,41,
170,57,1,41,
170,40,1,41,
170,20,1,41,
170,6,1,41,
170,0,1,41,
169,184,1,41,
169,154,1,41,
169,132,1,41,
169,40,1,41,
169,3,1,41,
169,2,1,41,
168,195,1,41,
168,156,1,41,
168,144,1,41,
168,123,1,41,
168,69,1,41,
168,19,1,41,
167,161,1,41,
167,150,1,41,
167,148,1,41,
167,145,1,41,
167,114,1,41,
167,101,1,41,
167,63,1,41,
167,59,1,41,
167,51,1,41,
167,5,1,41,
167,0,1,41,
166,24,1,41,
166,4,1,41,
165,134,1,41,
164,161,1,41,
164,158,1,41,
164,65,1,41,
164,39,1,41,
163,199,1,41,
163,194,1,41,
163,190,1,41,
163,171,1,41,
163,160,1,41,
163,145,1,41,
163,123,1,41,
163,119,1,41,
163,101,1,41,
163,55,1,41,
163,52,1,41,
163,17,1,41,
163,3,1,41,
162,184,1,41,
162,175,1,41,
162,173,1,41,
162,156,1,41,
162,130,1,41,
162,117,1,41,
162,78,1,41,
162,65,1,41,
162,22,1,41,
161,189,1,41,
161,162,1,41,
161,148,1,41,
161,136,1,41,
161,132,1,41,
161,127,1,41,
161,120,1,41,
161,119,1,41,
161,104,1,41,
161,78,1,41,
161,25,1,41,
161,24,1,41,
161,0,1,41,
160,191,1,41,
160,158,1,41,
160,153,1,41,
160,133,1,41,
160,130,1,41,
160,129,1,41,
160,125,1,41,
160,107,1,41,
160,93,1,41,
160,83,1,41,
160,72,1,41,
160,70,1,41,
160,45,1,41,
160,37,1,41,
160,23,1,41,
159,193,1,41,
159,148,1,41,
159,143,1,41,
159,135,1,41,
159,91,1,41,
159,88,1,41,
159,76,1,41,
159,73,1,41,
159,61,1,41,
159,51,1,41,
159,12,1,41,
159,4,1,41,
158,136,1,41,
158,134,1,41,
158,102,1,41,
158,76,1,41,
158,7,1,41,
158,4,1,41,
157,142,1,41,
157,57,1,41,
156,194,1,41,
156,176,1,41,
156,75,1,41,
156,16,1,41,
155,191,1,41,
155,126,1,41,
155,115,1,41,
155,39,1,41,
155,22,1,41,
154,112,1,41,
154,100,1,41,
154,70,1,41,
154,66,1,41,
154,20,1,41,
154,16,1,41,
153,199,1,41,
153,177,1,41,
153,162,1,41,
153,140,1,41,
153,93,1,41,
153,65,1,41,
153,40,1,41,
153,31,1,41,
153,8,1,41,
152,57,1,41,
152,39,1,41,
151,186,1,41,
151,178,1,41,
151,174,1,41,
151,150,1,41,
151,79,1,41,
151,73,1,41,
151,64,1,41,
151,41,1,41,
151,35,1,41,
150,196,1,41,
150,179,1,41,
150,174,1,41,
150,163,1,41,
150,156,1,41,
150,145,1,41,
150,130,1,41,
150,66,1,41,
150,34,1,41,
150,33,1,41,
149,197,1,41,
149,161,1,41,
149,153,1,41,
149,129,1,41,
149,106,1,41,
149,78,1,41,
149,58,1,41,
149,52,1,41,
149,16,1,41,
148,151,1,41,
147,191,1,41,
147,163,1,41,
147,161,1,41,
147,79,1,41,
147,65,1,41,
146,143,1,41,
146,87,1,41,
146,83,1,41,
146,29,1,41,
146,8,1,41,
145,194,1,41,
145,192,1,41,
145,172,1,41,
145,61,1,41,
145,25,1,41,
145,1,1,41,
144,169,1,41,
144,55,1,41,
143,182,1,41,
143,145,1,41,
143,140,1,41,
143,11,1,41,
142,126,1,41,
142,61,1,41,
141,185,1,41,
141,161,1,41,
141,65,1,41,
141,1,1,41,
140,160,1,41,
137,157,1,41,
137,145,1,41,
137,117,1,41,
137,100,1,41,
137,94,1,41,
137,91,1,41,
137,86,1,41,
137,61,1,41,
137,35,1,41,
137,16,1,41,
137,9,1,41,
136,194,1,41,
136,180,1,41,
136,107,1,41,
136,106,1,41,
136,17,1,41,
135,184,1,41,
135,165,1,41,
135,150,1,41,
135,147,1,41,
135,117,1,41,
135,107,1,41,
135,59,1,41,
134,198,1,41,
134,184,1,41,
134,171,1,41,
134,169,1,41,
134,163,1,41,
134,161,1,41,
134,143,1,41,
134,139,1,41,
134,130,1,41,
134,107,1,41,
134,70,1,41,
134,62,1,41,
134,58,1,41,
134,39,1,41,
134,15,1,41,
134,2,1,41,
133,61,1,41,
133,8,1,41,
132,192,1,41,
132,118,1,41,
132,112,1,41,
132,10,1,41,
131,187,1,41,
131,185,1,41,
131,167,1,41,
131,77,1,41,
131,46,1,41,
131,36,1,41,
131,31,1,41,
131,29,1,41,
131,8,1,41,
131,2,1,41,
131,0,1,41,
130,55,1,41,
129,192,1,41,
129,171,1,41,
129,139,1,41,
129,120,1,41,
129,109,1,41,
129,96,1,41,
129,93,1,41,
129,80,1,41,
129,66,1,41,
129,61,1,41,
129,60,1,41,
129,46,1,41,
129,45,1,41,
129,23,1,41,
128,159,1,41,
128,157,1,41,
128,106,1,41,
128,50,1,41,
128,46,1,41,
128,39,1,41,
128,28,1,41,
128,15,1,41,
128,12,1,41,
127,139,1,41,
127,92,1,41,
127,69,1,41,
127,61,1,41,
127,55,1,41,
126,164,1,41,
126,162,1,41,
126,93,1,41,
126,91,1,41,
126,81,1,41,
126,35,1,41,
126,0,1,41,
125,178,1,41,
125,170,1,41,
125,99,1,41,
125,75,1,41,
125,55,1,41,
125,40,1,41,
125,37,1,41,
125,35,1,41,
125,13,1,41,
124,197,1,41,
124,195,1,41,
124,152,1,41,
124,129,1,41,
124,75,1,41,
124,69,1,41,
124,66,1,41,
124,3,1,41,
123,167,1,41,
123,61,1,41,
122,166,1,41,
122,67,1,41,
122,52,1,41,
122,18,1,41,
122,16,1,41,
121,197,1,41,
121,153,1,41,
121,107,1,41,
121,43,1,41,
121,37,1,41,
120,189,1,41,
120,163,1,41,
120,153,1,41,
120,92,1,41,
120,88,1,41,
120,52,1,41,
120,10,1,41,
119,190,1,41,
119,189,1,41,
119,186,1,41,
119,170,1,41,
119,167,1,41,
119,121,1,41,
119,94,1,41,
119,93,1,41,
119,72,1,41,
119,60,1,41,
119,40,1,41,
119,0,1,41,
118,195,1,41,
118,192,1,41,
118,176,1,41,
118,162,1,41,
118,133,1,41,
118,52,1,41,
118,44,1,41,
118,22,1,41,
117,191,1,41,
117,190,1,41,
117,160,1,41,
117,141,1,41,
117,116,1,41,
117,111,1,41,
117,74,1,41,
117,66,1,41,
117,60,1,41,
116,172,1,41,
116,165,1,41,
116,148,1,41,
116,43,1,41,
116,0,1,41,
115,180,1,41,
115,135,1,41,
115,93,1,41,
115,63,1,41,
115,45,1,41,
115,40,1,41,
115,38,1,41,
115,20,1,41,
115,0,1,41,
114,181,1,41,
114,155,1,41,
114,144,1,41,
114,20,1,41,
113,194,1,41,
113,188,1,41,
113,184,1,41,
113,159,1,41,
113,104,1,41,
113,100,1,41,
113,91,1,41,
113,46,1,41,
113,44,1,41,
113,33,1,41,
113,9,1,41,
112,177,1,41,
112,76,1,41,
112,35,1,41,
112,16,1,41,
111,191,1,41,
111,115,1,41,
111,107,1,41,
111,30,1,41,
111,26,1,41,
110,68,1,41,
110,64,1,41,
109,119,1,41,
109,114,1,41,
108,187,1,41,
108,164,1,41,
108,135,1,41,
108,111,1,41,
108,110,1,41,
108,89,1,41,
108,56,1,41,
108,6,1,41,
108,2,1,41,
107,169,1,41,
107,155,1,41,
107,123,1,41,
107,85,1,41,
107,37,1,41,
107,31,1,41,
106,189,1,41,
106,184,1,41,
106,179,1,41,
106,167,1,41,
106,162,1,41,
106,159,1,41,
106,147,1,41,
106,134,1,41,
106,122,1,41,
106,102,1,41,
106,101,1,41,
106,86,1,41,
106,65,1,41,
106,16,1,41,
106,12,1,41,
106,0,1,41,
105,197,1,41,
105,137,1,41,
105,27,1,41,
104,45,1,41,
102,187,1,41,
102,179,1,41,
102,159,1,41,
102,152,1,41,
102,137,1,41,
102,116,1,41,
102,91,1,41,
102,44,1,41,
102,34,1,41,
102,27,1,41,
101,43,1,41,
100,199,1,41,
100,193,1,41,
100,189,1,41,
100,172,1,41,
100,145,1,41,
100,94,1,41,
100,88,1,41,
100,87,1,41,
100,54,1,41,
100,30,1,41,
100,8,1,41,
99,183,1,41,
99,176,1,41,
99,130,1,41,
99,103,1,41,
99,60,1,41,
99,38,1,41,
99,36,1,41,
98,24,1,41,
97,196,1,41,
97,142,1,41,
97,140,1,41,
97,112,1,41,
97,109,1,41,
97,95,1,41,
97,94,1,41,
97,88,1,41,
97,85,1,41,
97,25,1,41,
97,14,1,41,
97,10,1,41,
96,194,1,41,
96,189,1,41,
96,151,1,41,
96,74,1,41,
96,67,1,41,
96,51,1,41,
96,27,1,41,
95,180,1,41,
95,134,1,41,
94,165,1,41,
94,151,1,41,
94,144,1,41,
94,138,1,41,
94,117,1,41,
94,86,1,41,
94,63,1,41,
94,16,1,41,
93,174,1,41,
93,87,1,41,
93,59,1,41,
92,187,1,41,
92,173,1,41,
92,150,1,41,
92,77,1,41,
92,62,1,41,
92,61,1,41,
92,54,1,41,
92,51,1,41,
91,197,1,41,
91,192,1,41,
91,110,1,41,
91,105,1,41,
91,83,1,41,
91,74,1,41,
91,53,1,41,
91,37,1,41,
91,34,1,41,
91,26,1,41,
91,21,1,41,
91,10,1,41,
90,189,1,41,
90,131,1,41,
90,91,1,41,
90,86,1,41,
90,71,1,41,
90,28,1,41,
90,27,1,41,
90,1,1,41,
89,136,1,41,
89,113,1,41,
89,107,1,41,
89,99,1,41,
89,80,1,41,
89,74,1,41,
89,67,1,41,
89,49,1,41,
89,30,1,41,
